tenant_id,company_name,industry,investment_usd,employee_count,land_needed_ha,power_requirement_kw,water_requirement_m3,export_oriented,preferred_region,budget_min_etb,budget_max_etb,chosen_park_id,chosen_park_name,match_score,placement_successful,satisfaction_rating,placement_date
TEN52229,Addis Metal International,metal,49216426,1416,18.57,1801.7,515.6,True,any,429187.473708726,1006847.1430511246,semera,Semera Industrial Park,83.0,True,4.4,2024-08-31 16:12:18.965467
TEN23166,Merkato Manufacturing Textile Mill,manufacturing,1865149,806,10.13,1538.4,384.1,False,any,17186.131246754478,50581.75859822537,dire_dawa_ftz,Dire Dawa Free Trade Zone,96.0,True,5.0,2025-03-07 16:12:18.965467
TEN32338,Nile Horticulture Share Company,horticulture,8331655,945,10.71,1105.1,138.2,False,SNNPR,73900.00365576633,226268.18341392733,hawassa,Hawassa Industrial Park,66.0,False,2.6,2025-03-28 16:12:18.965467
TEN93040,Meskel Medical Share Company,medical,4822289,786,11.36,1514.8,289.4,False,any,46250.96406307056,112494.4116829585,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-11-04 16:12:18.965467
TEN25163,Lalibela Agro Processing Share Company,agro_processing,6903032,486,8.3,815.3,236.4,False,Oromia,56762.01023208804,161547.3679362446,adama,Adama Industrial Park,96.0,True,5.0,2024-06-02 16:12:18.965467
TEN65535,Gondar Coffee Processing Factory,coffee_processing,5757514,180,6.59,245.8,18.1,True,Amhara,55243.555703146274,168921.15213651225,jimma,Jimma Industrial Park,89.0,True,5.0,2025-09-22 16:12:18.965467
TEN29323,Lalibela Manufacturing Manufacturing,manufacturing,9531056,59,4.93,57.5,25.2,True,Amhara,90488.98808206592,271551.93467389024,bole_lemi_ii,Bole Lemi II Industrial Park,93.0,True,5.0,2024-02-04 16:12:18.965467
TEN30014,Abyssinia Leather Industries,leather,8524252,330,6.64,271.8,71.5,False,Oromia,80134.91459340254,174965.9242396839,bahir_dar,Bahir Dar Industrial Park,89.0,True,5.0,2025-03-09 16:12:18.965467
TEN79185,Lalibela Pharmaceutical Textile Mill,pharmaceutical,20385913,61,2.88,69.2,17.7,True,Addis Ababa,191479.8379732691,447489.58140254265,bole_lemi_ii,Bole Lemi II Industrial Park,70.0,True,3.8,2024-05-25 16:12:18.965467
TEN37494,Abyssinia Garment Industries,garment,8676121,1445,17.9,1973.5,399.9,False,any,82168.39944021587,174314.76801812917,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-08-11 16:12:18.965467
TEN95209,Gondar Manufacturing Group,manufacturing,3322312,487,9.54,313.7,238.5,True,Dire Dawa,29461.076348732466,71382.14318885613,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-11-29 16:12:18.965467
TEN96313,Nile Automotive Enterprise,automotive,45007316,769,12.49,1137.5,192.4,False,any,437911.80420666357,1192833.818144674,semera,Semera Industrial Park,81.0,True,4.4,2025-09-09 16:12:18.965467
TEN72848,Axum Leather Share Company,leather,2547685,134,4.04,201.4,40.7,True,Dire Dawa,24428.955131853654,55567.47075871184,bole_lemi,Bole Lemi Industrial Park,93.0,True,5.0,2024-06-03 16:12:18.965467
TEN12588,Merkato Footwear Corporation,footwear,6456436,607,6.86,1131.0,253.8,True,any,62207.281058775676,179713.25326521494,bole_lemi,Bole Lemi Industrial Park,85.0,True,5.0,2024-07-07 16:12:18.965467
TEN68619,Gondar Leather Share Company,leather,3980664,821,13.06,1515.9,141.4,False,Dire Dawa,32156.943543242294,102505.32351535052,bole_lemi,Bole Lemi Industrial Park,89.0,True,4.7,2025-12-05 16:12:18.965467
TEN42550,Lalibela Apparel PLC,apparel,9491759,710,8.94,1384.1,119.7,False,any,93896.55419270229,239139.4645049234,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-05-29 16:12:18.965467
TEN96850,Ethiopia Automotive Industries,automotive,26000782,1573,18.58,3113.0,378.9,False,Addis Ababa,209916.47880486547,556850.253900592,semera,Semera Industrial Park,74.0,False,2.6,2025-06-02 16:12:18.965467
TEN31406,Merkato Coffee Processing Enterprise,coffee_processing,2655739,334,7.12,378.4,106.9,True,any,21688.114193768208,59865.12127850053,jimma,Jimma Industrial Park,96.0,True,5.0,2025-10-29 16:12:18.965467
TEN51465,Bole Food Processing Processing,food_processing,3731751,748,11.2,1006.4,268.6,False,SNNPR,30047.386315397147,97160.13946232191,adama,Adama Industrial Park,89.0,True,4.6,2024-06-27 16:12:18.965467
TEN39591,Axum Steel PLC,steel,27102808,285,6.23,297.6,66.5,True,any,222131.73362439446,807524.1568097742,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,False,3.1,2025-09-05 16:12:18.965467
TEN82291,Axum Pharmaceutical Group,pharmaceutical,12286096,319,6.34,545.6,44.1,True,Oromia,100723.04051742656,251614.7352678927,kilinto,Kilinto Industrial Park,93.0,True,4.8,2024-02-15 16:12:18.965467
TEN28700,Merkato Horticulture Group,horticulture,7255367,614,8.79,424.5,63.7,False,SNNPR,68714.454458517,148942.86258901702,hawassa,Hawassa Industrial Park,66.0,False,2.4,2025-04-29 16:12:18.965467
TEN78235,Sheba Steel Textile Mill,steel,35721538,1597,17.29,3161.1,669.8,False,Amhara,331184.04134958406,745487.8813414108,semera,Semera Industrial Park,74.0,False,2.8,2024-03-31 16:12:18.965467
TEN11401,Bole Apparel International,apparel,13246579,514,6.72,329.2,169.7,True,Amhara,119449.23419442352,361737.23046006495,kombolcha,Kombolcha Industrial Park,96.0,True,5.0,2024-07-13 16:12:18.965467
TEN55227,Sheba Leather International,leather,733207,465,7.92,867.8,185.2,False,any,7260.02271911843,20701.098036865136,bahir_dar,Bahir Dar Industrial Park,96.0,True,5.0,2024-02-19 16:12:18.965467
TEN59688,African Electronics Factory,electronics,4276024,975,11.04,1024.3,149.5,True,Amhara,42501.35585486753,99971.6706752955,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,5.0,2025-09-11 16:12:18.965467
TEN94275,Entoto Beverage PLC,beverage,8605487,356,5.38,291.8,140.7,False,Oromia,84943.28865559348,248913.1872493437,dire_dawa_ftz,Dire Dawa Free Trade Zone,74.0,True,4.3,2025-02-07 16:12:18.965467
TEN35892,Nile Beverage Corporation,beverage,2297914,412,4.64,756.1,71.9,True,Amhara,20747.031820690463,49490.41892221011,adama,Adama Industrial Park,89.0,True,4.6,2024-03-08 16:12:18.965467
TEN24246,Piassa Food Processing International,food_processing,8397013,331,5.59,314.1,89.8,True,any,81272.29502884453,181529.50726038747,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2024-01-14 16:12:18.965467
TEN72822,Axum Chemical Share Company,chemical,8360815,106,2.84,74.3,28.5,True,SNNPR,73927.92018152388,213211.12256232082,kilinto,Kilinto Industrial Park,93.0,True,5.0,2024-11-26 16:12:18.965467
TEN99710,Sheba Electronics PLC,electronics,7023795,793,9.02,1535.7,330.7,True,Addis Ababa,65718.98524724679,164507.1823222238,jimma,Jimma Industrial Park,59.0,True,3.4,2025-03-27 16:12:18.965467
TEN44541,Sheba Automotive International,automotive,33786477,319,4.8,232.5,97.1,True,any,325742.8183385831,742766.1198755647,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2024-08-13 16:12:18.965467
TEN29163,Bole Pharmaceutical PLC,pharmaceutical,21837252,146,4.79,105.6,21.6,False,SNNPR,201621.92210023385,456602.8390959453,kilinto,Kilinto Industrial Park,89.0,True,4.8,2024-04-01 16:12:18.965467
TEN46773,Harar Medical Processing,medical,6140128,277,5.19,164.0,75.0,True,Oromia,52153.86208399284,177763.2285042383,kilinto,Kilinto Industrial Park,93.0,True,5.0,2025-02-14 16:12:18.965467
TEN49892,Blue Nile Chemical Share Company,chemical,17839643,196,3.72,276.3,53.4,True,Oromia,166584.71461026595,478630.7557006971,kilinto,Kilinto Industrial Park,93.0,True,5.0,2025-01-04 16:12:18.965467
TEN25775,Ethiopia Electronics Group,electronics,6734284,669,8.26,611.4,223.3,True,Dire Dawa,66916.2928957261,194219.5367916624,ict_park,ICT Park,89.0,True,5.0,2025-10-25 16:12:18.965467
TEN35127,Bole Horticulture Corporation,horticulture,6252873,683,8.69,827.3,276.2,False,SNNPR,58922.1119878486,180807.24109531273,hawassa,Hawassa Industrial Park,66.0,False,2.3,2025-01-19 16:12:18.965467
TEN31880,Axum Coffee Processing Manufacturing,coffee_processing,2470130,509,9.69,306.2,136.2,False,Addis Ababa,21192.017710851964,73012.17470975855,jimma,Jimma Industrial Park,89.0,False,2.7,2024-11-28 16:12:18.965467
TEN62540,Axum Automotive Industries,automotive,40733446,1552,19.94,3037.7,258.0,False,Amhara,340862.8806704618,879843.6781789712,semera,Semera Industrial Park,74.0,True,4.6,2024-08-02 16:12:18.965467
TEN15978,Sheba Metal Textile Mill,metal,40237066,1181,13.47,2100.7,258.1,True,SNNPR,325042.3161729733,864348.2988687233,bole_lemi_ii,Bole Lemi II Industrial Park,78.0,True,4.7,2024-03-23 16:12:18.965467
TEN81994,Axum Medical Manufacturing,medical,4022752,893,11.84,448.4,213.4,False,Addis Ababa,35467.34029238019,105053.4457459607,kilinto,Kilinto Industrial Park,96.0,True,5.0,2025-01-10 16:12:18.965467
TEN86449,Blue Nile Medical Processing,medical,5192416,798,9.28,1562.0,251.3,False,any,51359.809851583275,117210.7517207384,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-10-14 16:12:18.967474
TEN58318,Horn Medical Enterprise,medical,5009606,382,5.24,551.9,169.3,True,Amhara,41015.55861420703,109285.23338449816,kilinto,Kilinto Industrial Park,93.0,True,4.8,2024-08-25 16:12:18.967474
TEN19103,Horn Pharmaceutical Share Company,pharmaceutical,11463834,381,4.4,283.6,65.2,True,any,101486.91569975027,281439.89433566504,kilinto,Kilinto Industrial Park,100.0,True,5.0,2025-08-22 16:12:18.967474
TEN15733,Horn Textile Industries,textile,2673190,2671,28.91,1418.5,1150.2,False,any,25502.861474453908,60618.7661606291,kombolcha,Kombolcha Industrial Park,96.0,True,4.8,2025-09-23 16:12:18.967474
TEN31383,Lalibela Horticulture Factory,horticulture,6177240,803,12.37,503.8,125.0,False,any,55334.58404587427,138605.45833160254,hawassa,Hawassa Industrial Park,66.0,True,3.8,2025-12-19 16:12:18.967474
TEN13145,Sheba Garment Processing,garment,10137578,621,8.05,787.0,269.9,True,any,88914.32557431968,238568.627900795,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-02-06 16:12:18.967474
TEN25512,Harar Leather Share Company,leather,3344728,553,10.49,462.7,266.9,True,Oromia,32748.8104254316,87113.65421993363,bole_lemi,Bole Lemi Industrial Park,93.0,True,5.0,2024-02-14 16:12:18.967474
TEN96734,Harar Steel Textile Mill,steel,49779958,457,8.16,656.8,98.2,False,Amhara,478954.8208422786,1349687.327659928,semera,Semera Industrial Park,74.0,True,4.6,2025-08-10 16:12:18.967474
TEN66027,Axum Footwear Manufacturing,footwear,3479340,1511,17.37,2390.4,625.9,False,Dire Dawa,28464.11185846795,104198.2890640259,bole_lemi,Bole Lemi Industrial Park,74.0,True,4.0,2024-11-01 16:12:18.967474
TEN60224,Bole Automotive Corporation,automotive,32779334,1570,18.91,2284.2,243.8,False,any,294824.0362809948,830553.1431232223,semera,Semera Industrial Park,81.0,False,2.6,2024-05-25 16:12:18.967474
TEN12248,Harar Steel Corporation,steel,43780631,1229,16.28,2110.1,230.7,True,SNNPR,391742.63731493836,934100.3380581106,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,False,2.5,2025-08-20 16:12:18.967474
TEN17322,Horn Beverage Share Company,beverage,2918271,521,9.47,691.5,246.2,False,SNNPR,28961.224818861927,78908.96388054319,adama,Adama Industrial Park,89.0,True,5.0,2024-12-25 16:12:18.967474
TEN20353,Sheba Garment Share Company,garment,12119054,634,9.46,770.5,214.0,True,SNNPR,97254.86784461918,343098.6588300849,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-08-19 16:12:18.967474
TEN30432,Ethiopia Electronics International,electronics,5524905,765,10.27,1211.6,212.4,False,Addis Ababa,44554.15003278594,151997.48075805375,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,5.0,2024-02-13 16:12:18.967474
TEN78354,Merkato Metal Manufacturing,metal,22317734,1284,17.48,1608.6,492.7,False,Addis Ababa,211712.0388441688,535715.4278913855,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,4.9,2024-06-16 16:12:18.967474
TEN94757,Bole Apparel Industries,apparel,9009715,2118,23.09,3098.3,912.6,True,any,76941.51662006366,189600.4480145468,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-05-09 16:12:18.967474
TEN93674,Ethiopia Beverage Industries,beverage,9586001,216,3.14,176.7,22.5,False,SNNPR,81848.49767355945,285342.95900837786,adama,Adama Industrial Park,89.0,True,5.0,2025-11-24 16:12:18.967474
TEN51218,Merkato Garment Factory,garment,2563819,1488,19.63,762.9,361.1,True,SNNPR,25504.106075865508,69291.22881347223,hawassa,Hawassa Industrial Park,100.0,True,5.0,2025-09-28 16:12:18.967474
TEN29862,Piassa Electronics Share Company,electronics,3019714,876,9.37,1484.0,254.7,False,SNNPR,29503.83705518386,63211.39731323277,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,5.0,2024-03-11 16:12:18.967474
TEN54436,Lalibela Footwear Factory,footwear,9415785,859,11.41,1368.5,309.7,False,SNNPR,87067.21339659618,276837.3681729086,bole_lemi,Bole Lemi Industrial Park,74.0,True,4.4,2025-05-10 16:12:18.967474
TEN28693,Lalibela Chemical Corporation,chemical,22363414,362,4.46,263.8,127.1,False,any,217709.3415149049,625590.3484130581,bole_lemi,Bole Lemi Industrial Park,66.0,True,3.6,2025-03-13 16:12:18.967474
TEN43557,Piassa Pharmaceutical International,pharmaceutical,11399177,84,3.93,86.5,10.8,False,Amhara,112262.76043566689,335116.3647436483,adama,Adama Industrial Park,59.0,True,3.8,2024-11-25 16:12:18.967474
TEN58979,Nile Steel International,steel,46586255,1905,23.68,1321.1,469.9,False,any,411188.38403520326,1141406.2340017955,dire_dawa_ftz,Dire Dawa Free Trade Zone,81.0,True,4.7,2025-05-04 16:12:18.967474
TEN70591,Nile Horticulture Factory,horticulture,3093123,58,4.92,54.3,9.5,True,Amhara,27627.01741507955,81735.29530395029,debre_birhan,Debre Birhan Industrial Park,66.0,True,3.5,2025-09-21 16:12:18.967474
TEN24984,Axum Manufacturing Enterprise,manufacturing,7766453,836,9.76,830.2,189.7,False,Amhara,62726.25997106117,167424.62069318176,semera,Semera Industrial Park,89.0,True,4.8,2025-12-08 16:12:18.967474
TEN45369,Axum Manufacturing International,manufacturing,6564842,113,5.18,222.4,20.9,True,Amhara,54830.94712940305,140601.70877814462,dire_dawa_ftz,Dire Dawa Free Trade Zone,93.0,True,5.0,2024-10-04 16:12:18.967474
TEN54829,Lalibela Steel Manufacturing,steel,19368336,1224,15.75,1088.3,529.0,True,any,162639.99671408447,569805.1426100894,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2024-01-27 16:12:18.967474
TEN90807,Horn Steel Factory,steel,43273317,876,11.01,451.1,362.0,False,Dire Dawa,403658.94817637233,1221823.75924259,dire_dawa_ftz,Dire Dawa Free Trade Zone,81.0,False,2.9,2025-12-26 16:12:18.968480
TEN69055,Horn Footwear International,footwear,3474414,2078,23.53,2025.2,866.1,False,Addis Ababa,30917.619510048746,103171.24750161775,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,True,5.0,2024-11-05 16:12:18.968480
TEN11883,Harar Horticulture Factory,horticulture,3286712,842,11.62,694.0,154.8,True,any,26400.128074439,95204.704644747,hawassa,Hawassa Industrial Park,70.0,False,2.5,2024-03-16 16:12:18.968480
TEN70138,Bole Metal Factory,metal,32540592,997,12.05,1737.1,269.5,False,SNNPR,271837.2824970887,844393.1567787301,semera,Semera Industrial Park,74.0,True,4.5,2024-02-04 16:12:18.968480
TEN21749,Addis Steel Group,steel,24008475,1448,18.14,2761.1,669.5,True,Addis Ababa,236843.4499125335,505060.3589837588,bole_lemi_ii,Bole Lemi II Industrial Park,85.0,True,4.8,2024-04-01 16:12:18.968480
TEN82297,Merkato Metal Share Company,metal,44005925,1180,15.93,1771.8,520.0,True,any,369259.0183491111,1086758.9889570829,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,False,3.2,2024-11-13 16:12:18.968480
TEN98250,Sheba Manufacturing PLC,manufacturing,6785479,57,4.59,71.9,11.8,False,Amhara,66500.23540632312,163839.23510750564,semera,Semera Industrial Park,89.0,True,4.8,2024-07-27 16:12:18.968480
TEN16760,Bole Agro Processing Manufacturing,agro_processing,3359017,443,9.25,881.2,87.2,False,Amhara,33183.00147803298,80294.33527757198,mekelle,Mekelle Industrial Park,89.0,True,4.8,2025-07-31 16:12:18.968480
TEN82470,African Steel Factory,steel,11682561,623,9.93,429.6,91.8,False,Oromia,98221.42546313454,244547.00806215336,semera,Semera Industrial Park,74.0,True,4.3,2025-12-12 16:12:18.968480
TEN56939,African Horticulture Industries,horticulture,1821583,992,12.99,533.6,390.5,False,any,16949.912586404982,40471.11545650088,hawassa,Hawassa Industrial Park,66.0,False,2.4,2024-12-18 16:12:18.968480
TEN24540,Piassa Food Processing Group,food_processing,1368201,775,9.49,1474.4,272.0,False,Addis Ababa,11281.32162708678,29304.613172005502,addis_industrial_village,Addis Industrial Village (AIV),96.0,True,4.9,2025-01-04 16:12:18.968480
TEN59185,Gondar Chemical International,chemical,5377982,250,5.21,133.2,32.4,False,Amhara,52793.52391438616,151043.26264806825,kilinto,Kilinto Industrial Park,89.0,True,4.6,2024-06-08 16:12:18.968480
TEN25937,Abyssinia Garment Group,garment,6751404,680,11.77,833.6,235.0,False,Oromia,54410.310768604875,136583.48027462818,hawassa,Hawassa Industrial Park,89.0,True,5.0,2025-09-14 16:12:18.968480
TEN22054,Harar Chemical Corporation,chemical,12990409,65,1.77,40.6,24.5,True,SNNPR,120860.80457339314,320479.0730857726,bole_lemi,Bole Lemi Industrial Park,63.0,True,3.5,2025-06-26 16:12:18.968480
TEN50840,African Food Processing Industries,food_processing,3819815,277,6.36,507.2,58.8,True,Dire Dawa,37844.90935892593,95030.5718702623,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,4.7,2025-02-17 16:12:18.968480
TEN14424,Entoto Leather Textile Mill,leather,6926442,671,9.14,906.3,167.5,False,SNNPR,63541.36754451348,158856.11496537106,bole_lemi_ii,Bole Lemi II Industrial Park,89.0,True,4.6,2025-02-13 16:12:18.968480
TEN26030,Addis Steel Factory,steel,17476537,1769,19.8,1077.3,641.8,True,any,163870.23168127067,474803.0154242198,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.6,2025-05-16 16:12:18.968480
TEN97994,Nile Horticulture Group,horticulture,6969141,117,2.95,95.7,21.9,False,any,68195.3308435219,168775.18198019374,hawassa,Hawassa Industrial Park,66.0,True,3.6,2025-06-22 16:12:18.968480
TEN87485,Merkato Garment Industries,garment,9365975,2223,22.94,2026.5,328.3,False,any,85725.15481550361,214015.9861231952,hawassa,Hawassa Industrial Park,96.0,True,5.0,2024-09-24 16:12:18.968480
TEN22467,Bole Beverage Textile Mill,beverage,7258043,184,2.51,239.2,57.2,True,Amhara,62051.52881905331,199864.1697230795,adama,Adama Industrial Park,89.0,True,4.8,2024-04-22 16:12:18.968480
TEN90999,Blue Nile Garment PLC,garment,6007056,1811,21.74,2140.4,795.9,False,Oromia,50747.78157567237,169726.75600874313,hawassa,Hawassa Industrial Park,89.0,False,3.3,2024-10-20 16:12:18.968480
TEN16880,Axum Medical PLC,medical,1976675,224,3.6,415.2,55.5,False,any,16251.445400330605,58255.47567734178,kilinto,Kilinto Industrial Park,96.0,True,5.0,2024-12-17 16:12:18.968480
TEN64171,Piassa Food Processing International,food_processing,3357807,815,12.81,1120.8,120.6,True,Dire Dawa,27684.267908144517,84871.55795721206,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-02-14 16:12:18.969494
TEN96439,Abyssinia Automotive Share Company,automotive,11160551,612,7.81,577.9,81.5,False,any,90961.71387231586,278411.7470105535,semera,Semera Industrial Park,81.0,True,4.5,2024-12-11 16:12:18.969494
TEN69509,Horn Chemical Corporation,chemical,5507603,299,5.02,514.6,121.0,False,Oromia,45224.69589984266,117315.27657686366,jimma,Jimma Industrial Park,66.0,False,2.6,2024-08-02 16:12:18.969494
TEN94984,Blue Nile Chemical Manufacturing,chemical,15428648,449,5.84,411.6,74.4,True,any,137652.9817640807,325108.36490558804,kilinto,Kilinto Industrial Park,100.0,True,5.0,2025-04-11 16:12:18.969494
TEN29742,Merkato Textile Corporation,textile,12104596,2150,24.39,2210.1,316.8,False,SNNPR,107267.26020621386,282489.73872594454,hawassa,Hawassa Industrial Park,96.0,True,4.8,2024-12-14 16:12:18.969494
TEN99281,Ethiopia Steel International,steel,24730401,547,6.82,418.4,115.1,False,Addis Ababa,210156.1900096565,522079.2403779501,bole_lemi_ii,Bole Lemi II Industrial Park,81.0,False,2.8,2025-05-10 16:12:18.969494
TEN45162,Meskel Apparel Industries,apparel,2695035,2379,25.53,4339.1,903.6,False,SNNPR,22482.138923918435,59387.130426479394,hawassa,Hawassa Industrial Park,96.0,True,5.0,2026-01-06 16:12:18.969494
TEN32312,Gondar Leather International,leather,8942968,239,6.98,342.5,94.6,False,any,72786.00513757387,195613.51081496108,bahir_dar,Bahir Dar Industrial Park,96.0,False,3.4,2024-10-28 16:12:18.969494
TEN72105,Addis Agro Processing Enterprise,agro_processing,3478208,121,6.09,220.4,20.4,False,Oromia,33900.135410777526,86001.06648764038,adama,Adama Industrial Park,96.0,True,5.0,2025-03-18 16:12:18.969494
TEN69325,Meskel Medical Factory,medical,8941397,587,7.12,422.6,80.8,True,any,89231.44243950203,201837.68743119083,kilinto,Kilinto Industrial Park,100.0,True,5.0,2025-01-13 16:12:18.969494
TEN45381,Entoto Beverage International,beverage,6099209,777,12.28,1291.2,344.0,False,Addis Ababa,49046.51199987525,181673.32267142553,addis_industrial_village,Addis Industrial Village (AIV),81.0,True,4.1,2024-05-28 16:12:18.969494
TEN92167,Piassa Steel Corporation,steel,18845063,886,12.71,700.6,427.0,False,any,157354.47627959977,548453.01984183,semera,Semera Industrial Park,81.0,True,4.6,2025-04-02 16:12:18.969494
TEN84273,Harar Beverage Textile Mill,beverage,1189543,245,5.56,380.4,106.2,True,any,9778.496860446723,23890.00696761065,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,4.4,2025-03-19 16:12:18.969494
TEN87735,Blue Nile Horticulture PLC,horticulture,3228089,730,9.17,680.6,306.5,True,Oromia,28977.69268018027,64726.09771382759,adama,Adama Industrial Park,66.0,False,1.7,2025-08-21 16:12:18.970474
TEN45477,Horn Coffee Processing Industries,coffee_processing,5252407,949,13.52,1189.1,458.8,False,any,46557.86912260564,153278.88397435832,jimma,Jimma Industrial Park,96.0,True,5.0,2025-04-30 16:12:18.970474
TEN67123,Gondar Manufacturing Group,manufacturing,7196015,482,9.67,312.0,98.6,True,Dire Dawa,59571.1503326279,199161.2545499152,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-03-03 16:12:18.970474
TEN22588,Horn Apparel Corporation,apparel,10507062,1417,18.84,1688.7,245.6,False,any,93342.66537277923,243055.71098100566,bole_lemi,Bole Lemi Industrial Park,81.0,True,4.5,2024-11-05 16:12:18.970474
TEN41804,Entoto Steel Factory,steel,6857099,1094,15.55,590.4,444.9,True,Oromia,56602.26463865413,174394.51098627812,dire_dawa_ftz,Dire Dawa Free Trade Zone,78.0,True,4.7,2024-12-03 16:12:18.970474
TEN45412,Blue Nile Footwear Factory,footwear,12242064,1850,19.03,3165.8,832.4,False,Addis Ababa,112488.40090778084,345463.71720317105,bole_lemi,Bole Lemi Industrial Park,81.0,True,4.9,2025-09-07 16:12:18.970474
TEN49438,Lalibela Electronics PLC,electronics,1389532,807,11.73,1028.4,262.1,False,SNNPR,13355.116769880484,36456.64977292753,addis_industrial_village,Addis Industrial Village (AIV),89.0,True,4.6,2025-09-08 16:12:18.970474
TEN49311,Merkato Electronics Enterprise,electronics,4647429,149,2.91,180.4,64.5,False,Addis Ababa,46313.45425288557,131070.0903487392,bole_lemi,Bole Lemi Industrial Park,66.0,False,2.4,2024-03-07 16:12:18.970474
TEN36260,Meskel Leather Enterprise,leather,2953606,492,8.28,382.4,210.3,False,Dire Dawa,25342.15325451461,78788.48944511762,mekelle,Mekelle Industrial Park,59.0,True,3.2,2024-12-10 16:12:18.970474
TEN49683,Ethiopia Leather International,leather,7494362,525,9.41,379.2,112.0,True,Dire Dawa,69703.89673422034,199139.5459274392,bole_lemi,Bole Lemi Industrial Park,93.0,True,5.0,2025-08-20 16:12:18.970474
TEN78820,Merkato Metal Corporation,metal,35759359,1957,21.32,3860.4,475.7,False,Oromia,290563.79947338207,949739.6984649105,semera,Semera Industrial Park,74.0,True,4.0,2025-08-19 16:12:18.970474
TEN89408,African Food Processing Group,food_processing,5582320,903,13.69,543.9,393.5,False,any,52568.709489581466,139947.6584275812,adama,Adama Industrial Park,96.0,True,5.0,2024-05-17 16:12:18.970474
TEN75461,Meskel Coffee Processing Factory,coffee_processing,7274201,648,7.28,352.7,254.8,True,any,69249.07370889542,216867.82001611133,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,True,5.0,2024-12-12 16:12:18.970474
TEN89499,Addis Steel Manufacturing,steel,9155826,281,6.06,188.8,123.3,True,any,79127.56377404626,247090.63169705434,dire_dawa_ftz,Dire Dawa Free Trade Zone,85.0,False,2.9,2025-06-19 16:12:18.970474
TEN35204,Nile Chemical Group,chemical,18478682,179,4.26,166.3,32.3,True,any,148725.41537155013,546938.0054740716,kilinto,Kilinto Industrial Park,100.0,True,5.0,2026-01-04 16:12:18.970474
TEN94178,Entoto Coffee Processing Enterprise,coffee_processing,7345563,842,11.48,1512.9,199.0,False,any,61557.829166690564,162151.45066387032,adama,Adama Industrial Park,81.0,True,4.9,2025-08-21 16:12:18.970474
TEN25456,Meskel Apparel Industries,apparel,8172456,1997,23.28,3616.5,654.3,True,Addis Ababa,66221.06786876378,207624.35208457138,hawassa,Hawassa Industrial Park,93.0,True,4.9,2025-04-27 16:12:18.970474
TEN90117,Entoto Manufacturing Textile Mill,manufacturing,6504652,770,8.51,1391.6,375.2,True,Dire Dawa,57230.78590813509,133777.8081999463,dire_dawa_ftz,Dire Dawa Free Trade Zone,100.0,True,5.0,2025-04-15 16:12:18.970474
TEN96944,Ethiopia Textile Industries,textile,6671458,332,5.72,265.9,151.1,True,Oromia,59957.12843036045,187178.56680928395,arerti,Arerti Industrial Park,96.0,True,5.0,2025-12-04 16:12:18.970474
TEN45456,Ethiopia Coffee Processing Share Company,coffee_processing,7483351,122,4.41,173.1,16.1,False,any,60399.62386016818,187652.82887093606,jimma,Jimma Industrial Park,96.0,True,5.0,2025-05-21 16:12:18.970474
TEN12371,Meskel Textile PLC,textile,1442143,426,8.24,731.5,133.6,False,any,12653.722612037142,34283.02446658684,hawassa,Hawassa Industrial Park,96.0,True,5.0,2025-09-13 16:12:18.970474
TEN22057,Addis Metal Industries,metal,46315786,391,8.83,411.2,69.4,False,SNNPR,408789.19310100103,1274873.9970297397,dire_dawa_ftz,Dire Dawa Free Trade Zone,74.0,False,2.0,2025-04-29 16:12:18.970474
TEN42013,Lalibela Garment Manufacturing,garment,1950506,513,6.2,395.5,60.3,True,any,17968.54439385697,48347.218854659,hawassa,Hawassa Industrial Park,100.0,True,5.0,2024-07-02 16:12:18.970474
TEN48362,Sheba Chemical Corporation,chemical,13977533,303,7.57,541.8,84.1,True,Dire Dawa,136783.53624688782,324119.2748308878,kilinto,Kilinto Industrial Park,93.0,True,5.0,2024-11-15 16:12:18.970474
